fecha,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,Población,cases_accumulated,cases_accumulated_PCR,cases_accumulated_AC,cases_accumulated_AG,cases_accumulated_elisa,cases_accumulated_desconocida,cases_accumulated_PCR_percentage,cases_accumulated_AC_percentage,cases_accumulated_ag_percentage,cases_accumulated_elisa_percentage,cases_accumulated_desconocida_percentage,cases_inc,deceased_accumulated,deceased_per_100000,deceased_inc,hospitalizated_accumulated,UCI_accumulated,cases_7_days,cases_14_days,deaths_7_days,deaths_14_days,deaths_7_days_1M,avg_cases_7_days,avg_cases_14_days,avg_deaths_3_days,avg_deaths_7_days,avg_hospitalizated_7_days,avg_UCI_7_days,ia_100000_week,ia_100000_2week,ia_accumulated
2020-03-09,Ceuta,0,0,0,0,0,0,0,0,0,83842,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-100.0,0,0.0,,0,0,2,2,0,0,0.0,0.29,0.14,0.0,0.0,0.0,0.0,2.39,2.39,2.39
2020-03-09,Comunitat Valenciana,169,162,5,0,0,2,0,17,2,5054796,715,693,13,2,0,7,96.92307692307692,1.8181818181818181,0.27972027972027974,0.0,0.9790209790209791,64.08,1,0.02,,111,11,523,668,0,0,0.0,74.71,47.71,0.0,0.0,6.29,0.86,10.35,13.22,14.14
2020-03-09,España,3421,3361,22,2,10,26,17,554,47,47431256,15426,15118,109,23,56,120,98.0033709321924,0.7065992480228186,0.1490989238947232,0.36302346687410864,0.7779074290159471,55.64,42,0.09,21.43,3238,274,12155,14693,41,41,0.86,1736.43,1049.5,11.33,5.86,284.0,26.71,25.63,30.98,32.52
2020-03-09,Extremadura,31,30,1,0,0,0,0,4,1,1063575,111,104,7,0,0,0,93.69369369369369,6.306306306306307,0.0,0.0,0.0,106.67,0,0.0,,18,2,84,106,0,0,0.0,12.0,7.57,0.0,0.0,1.71,0.29,7.9,9.97,10.44
2020-03-09,Galicia,80,80,0,0,0,0,0,5,1,2700269,274,272,1,0,1,0,99.27007299270073,0.36496350364963503,0.0,0.36496350364963503,0.0,128.57,0,0.0,,45,7,219,263,0,0,0.0,31.29,18.79,0.0,0.0,3.0,0.43,8.11,9.74,10.15
2020-03-09,Illes Balears,16,16,0,0,0,0,0,3,0,1171003,96,94,2,0,0,0,97.91666666666667,2.0833333333333335,0.0,0.0,0.0,14.29,0,0.0,,24,5,71,91,0,0,0.0,10.14,6.5,0.0,0.0,2.0,0.71,6.06,7.77,8.2
2020-03-09,La Rioja,61,59,2,0,0,0,1,3,0,319653,366,360,6,0,0,0,98.36065573770492,1.639344262295082,0.0,0.0,0.0,48.78,1,0.31,inf,20,1,267,358,1,1,3.13,38.14,25.57,0.33,0.14,2.29,0.14,83.53,112.0,114.5
2020-03-09,Madrid,1542,1541,0,1,0,0,10,352,30,6778382,7491,7478,1,12,0,0,99.82645841676678,0.013349352556401014,0.16019223067681218,0.0,0.0,41.21,25,0.37,0.0,1736,162,5869,7091,25,25,3.69,838.43,506.5,7.0,3.57,178.71,17.29,86.58,104.61,110.51
2020-03-09,Melilla,2,2,0,0,0,0,0,0,0,87076,8,8,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0,0.0,,1,0,8,8,0,0,0.0,1.14,0.57,0.0,0.0,0.14,0.0,9.19,9.19,9.19
2020-03-09,Murcia,25,24,1,0,0,0,0,1,0,1510951,110,99,11,0,0,0,90.0,10.0,0.0,0.0,0.0,66.67,0,0.0,,21,1,87,107,0,0,0.0,12.43,7.64,0.0,0.0,1.0,0.0,5.76,7.08,7.28
2020-03-09,Navarra,77,77,0,0,0,0,0,5,1,660887,268,267,1,0,0,0,99.6268656716418,0.373134328358209,0.0,0.0,0.0,102.63,0,0.0,,39,5,228,261,0,0,0.0,32.57,18.64,0.0,0.0,2.14,0.43,34.5,39.49,40.55
2020-03-09,País Vasco,143,142,0,1,0,0,2,20,0,2219777,841,830,0,9,0,2,98.69203329369797,0.0,1.070154577883472,0.0,0.23781212841854935,43.0,6,0.27,0.0,148,9,617,816,6,6,2.7,88.14,58.29,1.67,0.86,14.43,1.0,27.8,36.76,37.89
2020-03-10,Andalucía,212,210,2,0,0,0,0,33,4,8460261,854,846,8,0,0,0,99.06323185011709,0.936768149882904,0.0,0.0,0.0,31.68,0,0.0,,206,21,686,814,0,0,0.0,98.0,58.14,0.0,0.0,14.57,1.71,8.11,9.62,10.09
2020-03-10,Aragón,52,52,0,0,0,0,1,5,1,1328753,235,234,0,0,0,1,99.57446808510639,0.0,0.0,0.0,0.425531914893617,44.44,5,0.38,-50.0,48,11,185,223,5,5,3.76,26.43,15.93,1.67,0.71,4.29,0.71,13.92,16.78,17.69
2020-03-10,Asturias,53,53,0,0,0,0,0,6,1,1018706,142,142,0,0,0,0,100.0,0.0,0.0,0.0,0.0,65.62,0,0.0,,28,3,130,140,0,0,0.0,18.57,10.0,0.0,0.0,2.43,0.14,12.76,13.74,13.94
2020-03-10,Canarias,50,50,0,0,0,0,0,6,1,2174474,261,261,0,0,0,0,100.0,0.0,0.0,0.0,0.0,8.7,0,0.0,,50,5,203,249,0,0,0.0,29.0,17.79,0.0,0.0,3.14,0.43,9.34,11.45,12.0
2020-03-10,Cantabria,3,3,0,0,0,0,0,0,0,582796,62,62,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-66.67,0,0.0,,0,0,50,52,0,0,0.0,7.14,3.71,0.0,0.0,0.0,0.0,8.58,8.92,10.64
2020-03-10,Castilla y León,194,191,3,0,0,0,0,22,2,2393285,774,759,15,0,0,0,98.06201550387597,1.937984496124031,0.0,0.0,0.0,29.33,0,0.0,,108,9,617,743,0,0,0.0,88.14,53.07,0.0,0.0,9.71,0.71,25.78,31.05,32.34
2020-03-10,Castilla-La Mancha,268,256,12,0,0,0,0,29,5,2044408,1166,1096,61,0,9,0,93.99656946826758,5.23156089193825,0.0,0.7718696397941681,0.0,34.0,2,0.1,-100.0,128,15,966,1165,2,2,0.98,138.0,83.21,0.33,0.29,14.57,1.57,47.25,56.98,57.03
2020-03-10,Catalunya,872,845,0,0,5,22,1,81,16,7778362,3354,3171,0,0,51,132,94.5438282647585,0.0,0.0,1.520572450805009,3.9355992844364938,36.04,4,0.05,0.0,689,37,2821,3192,4,4,0.51,403.0,228.0,0.67,0.57,43.14,3.71,36.27,41.04,43.12
2020-03-10,Ceuta,1,1,0,0,0,0,0,0,0,83842,3,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,inf,0,0.0,,0,0,2,3,0,0,0.0,0.29,0.21,0.0,0.0,0.0,0.0,2.39,3.58,3.58
2020-03-10,Comunitat Valenciana,278,272,5,0,0,1,0,21,0,5054796,993,965,18,2,0,8,97.18026183282981,1.8126888217522659,0.2014098690835851,0.0,0.8056394763343404,64.5,1,0.02,,132,11,773,938,0,0,0.0,110.43,67.0,0.0,0.0,8.71,0.71,15.29,18.56,19.64
2020-03-10,España,4688,4630,27,3,5,23,28,680,68,47431256,20114,19748,136,26,61,143,98.1803718802824,0.6761459679824997,0.12926319976136025,0.30327135328626825,0.7109475986874814,37.04,70,0.15,64.71,3918,342,16046,19250,68,69,1.43,2292.29,1375.0,19.67,9.71,359.14,34.14,33.83,40.59,42.41
2020-03-10,Extremadura,36,36,0,0,0,0,0,3,0,1063575,147,140,7,0,0,0,95.23809523809524,4.761904761904762,0.0,0.0,0.0,16.13,0,0.0,,21,2,116,140,0,0,0.0,16.57,10.0,0.0,0.0,2.0,0.14,10.91,13.16,13.82
2020-03-10,Galicia,113,113,0,0,0,0,0,5,1,2700269,387,385,1,0,1,0,99.48320413436693,0.25839793281653745,0.0,0.25839793281653745,0.0,41.25,0,0.0,,50,8,316,374,0,0,0.0,45.14,26.71,0.0,0.0,3.57,0.57,11.7,13.85,14.33
2020-03-10,Illes Balears,36,34,2,0,0,0,0,4,0,1171003,132,128,4,0,0,0,96.96969696969697,3.0303030303030303,0.0,0.0,0.0,125.0,0,0.0,,28,5,99,127,0,0,0.0,14.14,9.07,0.0,0.0,2.43,0.71,8.45,10.85,11.27
2020-03-10,La Rioja,88,88,0,0,0,0,1,4,0,319653,454,448,6,0,0,0,98.6784140969163,1.3215859030837005,0.0,0.0,0.0,44.26,2,0.63,0.0,24,1,326,444,2,2,6.26,46.57,31.71,0.67,0.29,2.57,0.14,101.99,138.9,142.03
2020-03-10,Madrid,2067,2064,1,2,0,0,25,412,34,6778382,9558,9542,2,14,0,0,99.83260096254446,0.02092487968194183,0.1464741577735928,0.0,0.0,34.05,50,0.74,150.0,2148,196,7527,9105,49,50,7.23,1075.29,650.36,15.0,7.0,225.14,21.29,111.04,134.32,141.01
2020-03-10,Melilla,5,5,0,0,0,0,0,0,0,87076,13,13,0,0,0,0,100.0,0.0,0.0,0.0,0.0,150.0,0,0.0,,1,0,13,13,0,0,0.0,1.86,0.93,0.0,0.0,0.14,0.0,14.93,14.93,14.93
2020-03-10,Murcia,50,48,2,0,0,0,0,2,0,1510951,160,147,13,0,0,0,91.875,8.125,0.0,0.0,0.0,100.0,0,0.0,,23,1,134,154,0,0,0.0,19.14,11.0,0.0,0.0,1.29,0.0,8.87,10.19,10.59
2020-03-10,Navarra,84,84,0,0,0,0,0,15,0,660887,352,351,1,0,0,0,99.7159090909091,0.2840909090909091,0.0,0.0,0.0,9.09,0,0.0,,54,5,298,343,0,0,0.0,42.57,24.5,0.0,0.0,4.14,0.43,45.09,51.9,53.26
2020-03-10,País Vasco,226,225,0,1,0,0,0,32,3,2219777,1067,1055,0,10,0,2,98.87535145267104,0.0,0.9372071227741331,0.0,0.18744142455482662,58.04,6,0.27,-100.0,180,12,784,1031,6,6,2.7,112.0,73.64,1.33,0.86,17.29,1.14,35.32,46.45,48.07
2020-03-11,Andalucía,252,250,2,0,0,0,0,35,6,8460261,1106,1096,10,0,0,0,99.09584086799276,0.9041591320072333,0.0,0.0,0.0,18.87,0,0.0,,241,27,906,1057,0,0,0.0,129.43,75.5,0.0,0.0,18.0,2.14,10.71,12.49,13.07
2020-03-11,Aragón,64,64,0,0,0,0,0,8,1,1328753,299,298,0,0,0,1,99.66555183946488,0.0,0.0,0.0,0.33444816053511706,23.08,5,0.38,-100.0,56,12,235,285,5,5,3.76,33.57,20.36,1.0,0.71,5.43,0.86,17.69,21.45,22.5
2020-03-11,Asturias,43,43,0,0,0,0,0,3,0,1018706,185,185,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-18.87,0,0.0,,31,3,171,183,0,0,0.0,24.43,13.07,0.0,0.0,2.86,0.14,16.79,17.96,18.16
2020-03-11,Canarias,59,58,0,0,0,1,0,5,1,2174474,320,319,0,0,0,1,99.6875,0.0,0.0,0.0,0.3125,18.0,0,0.0,,55,6,246,302,0,0,0.0,35.14,21.57,0.0,0.0,3.71,0.57,11.31,13.89,14.72
2020-03-11,Cantabria,17,17,0,0,0,0,0,0,0,582796,79,79,0,0,0,0,100.0,0.0,0.0,0.0,0.0,466.67,0,0.0,,0,0,67,69,0,0,0.0,9.57,4.93,0.0,0.0,0.0,0.0,11.5,11.84,13.56
2020-03-11,Castilla y León,228,221,7,0,0,0,0,35,4,2393285,1002,980,22,0,0,0,97.80439121756487,2.1956087824351296,0.0,0.0,0.0,17.53,0,0.0,,143,13,812,964,0,0,0.0,116.0,68.86,0.0,0.0,14.43,1.29,33.93,40.28,41.87
2020-03-11,Castilla-La Mancha,303,288,14,0,1,0,1,37,6,2044408,1469,1384,75,0,10,0,94.213750850919,5.105513955071477,0.0,0.6807351940095303,0.0,13.06,3,0.15,inf,165,21,1215,1468,2,3,0.98,173.57,104.86,0.67,0.29,19.14,2.29,59.43,71.81,71.85
2020-03-11,Catalunya,809,785,0,0,4,20,2,96,5,7778362,4163,3956,0,0,55,152,95.02762430939227,0.0,0.0,1.3211626231083353,3.6512130674993997,-7.22,6,0.08,100.0,785,42,3471,3974,6,6,0.77,495.86,283.86,1.33,0.86,52.86,4.14,44.62,51.09,53.52
2020-03-11,Ceuta,2,2,0,0,0,0,0,0,0,83842,5,5,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0,0.0,,0,0,4,5,0,0,0.0,0.57,0.36,0.0,0.0,0.0,0.0,4.77,5.96,5.96
2020-03-11,Comunitat Valenciana,274,265,5,0,0,4,0,29,5,5054796,1267,1230,23,2,0,12,97.07971586424625,1.8153117600631412,0.15785319652722968,0.0,0.9471191791633781,-1.44,1,0.02,,161,16,1012,1204,0,0,0.0,144.57,86.0,0.0,0.0,12.43,1.43,20.02,23.82,25.07
2020-03-11,España,4742,4675,33,0,6,28,34,876,84,47431256,24856,24423,169,26,67,171,98.2579658834889,0.6799163179916318,0.10460251046025104,0.2695526231091085,0.6879626649501126,1.15,104,0.22,21.43,4794,426,19828,23843,100,103,2.11,2832.57,1703.07,26.33,14.29,460.57,44.0,41.8,50.27,52.4
2020-03-11,Extremadura,59,57,2,0,0,0,1,4,1,1063575,206,197,9,0,0,0,95.63106796116504,4.368932038834951,0.0,0.0,0.0,63.89,1,0.09,inf,25,3,170,199,1,1,0.94,24.29,14.21,0.33,0.14,2.57,0.29,15.98,18.71,19.37
2020-03-11,Galicia,131,130,0,0,1,0,0,8,0,2700269,518,515,1,0,2,0,99.42084942084942,0.19305019305019305,0.0,0.3861003861003861,0.0,15.93,0,0.0,,58,8,434,502,0,0,0.0,62.0,35.86,0.0,0.0,4.29,0.57,16.07,18.59,19.18
2020-03-11,Illes Balears,42,41,1,0,0,0,0,3,1,1171003,174,169,5,0,0,0,97.1264367816092,2.8735632183908044,0.0,0.0,0.0,16.67,0,0.0,,31,6,136,169,0,0,0.0,19.43,12.07,0.0,0.0,2.43,0.71,11.61,14.43,14.86
2020-03-11,La Rioja,69,69,0,0,0,0,0,3,1,319653,523,517,6,0,0,0,98.8527724665392,1.147227533460803,0.0,0.0,0.0,-21.59,2,0.63,-100.0,27,2,370,510,2,2,6.26,52.86,36.43,0.67,0.29,2.71,0.29,115.75,159.55,163.61
2020-03-11,Madrid,1992,1992,0,0,0,0,25,546,47,6778382,11550,11534,2,14,0,0,99.86147186147186,0.017316017316017316,0.12121212121212122,0.0,0.0,-3.63,75,1.11,0.0,2694,243,9044,11027,74,75,10.92,1292.0,787.64,20.0,10.57,288.86,27.14,133.42,162.68,170.39
2020-03-11,Melilla,4,4,0,0,0,0,0,3,0,87076,17,17,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-20.0,0,0.0,,4,0,17,17,0,0,0.0,2.43,1.21,0.0,0.0,0.57,0.0,19.52,19.52,19.52
2020-03-11,Murcia,60,58,2,0,0,0,0,5,1,1510951,220,205,15,0,0,0,93.18181818181819,6.818181818181818,0.0,0.0,0.0,20.0,0,0.0,,28,2,189,213,0,0,0.0,27.0,15.21,0.0,0.0,2.0,0.14,12.51,14.1,14.56
2020-03-11,Navarra,109,109,0,0,0,0,0,18,0,660887,461,460,1,0,0,0,99.78308026030369,0.21691973969631237,0.0,0.0,0.0,29.76,0,0.0,,72,5,389,450,0,0,0.0,55.57,32.14,0.0,0.0,6.43,0.43,58.86,68.09,69.75
2020-03-11,País Vasco,225,222,0,0,0,3,5,38,5,2219777,1292,1277,0,10,0,5,98.83900928792569,0.0,0.7739938080495357,0.0,0.38699690402476783,-0.44,11,0.5,inf,218,17,940,1245,10,11,4.5,134.29,88.93,2.33,1.43,21.86,1.57,42.35,56.09,58.2
2020-03-12,Andalucía,303,302,1,0,0,0,0,41,3,8460261,1409,1398,11,0,0,0,99.21930447125621,0.7806955287437899,0.0,0.0,0.0,20.24,0,0.0,,282,30,1151,1352,0,0,0.0,164.43,96.57,0.0,0.0,22.43,2.57,13.6,15.98,16.65
2020-03-12,Aragón,79,79,0,0,0,0,3,17,1,1328753,378,377,0,0,0,1,99.73544973544973,0.0,0.0,0.0,0.26455026455026454,23.44,8,0.6,inf,73,13,304,364,8,8,6.02,43.43,26.0,1.33,1.14,7.43,0.86,22.88,27.39,28.45
2020-03-12,Asturias,57,57,0,0,0,0,1,7,0,1018706,242,242,0,0,0,0,100.0,0.0,0.0,0.0,0.0,32.56,1,0.1,inf,38,3,223,240,1,1,0.98,31.86,17.14,0.33,0.14,3.71,0.14,21.89,23.56,23.76
2020-03-12,Canarias,72,71,0,0,0,1,0,12,5,2174474,392,390,0,0,0,2,99.48979591836735,0.0,0.0,0.0,0.5102040816326531,22.03,0,0.0,,67,11,302,372,0,0,0.0,43.14,26.57,0.0,0.0,5.14,1.29,13.89,17.11,18.03
2020-03-12,Cantabria,36,36,0,0,0,0,0,1,0,582796,115,115,0,0,0,0,100.0,0.0,0.0,0.0,0.0,111.76,0,0.0,,1,0,103,105,0,0,0.0,14.71,7.5,0.0,0.0,0.14,0.0,17.67,18.02,19.73
2020-03-12,Castilla y León,311,308,3,0,0,0,1,35,3,2393285,1313,1288,25,0,0,0,98.09596344249809,1.904036557501904,0.0,0.0,0.0,36.4,1,0.04,inf,178,16,1077,1269,1,1,0.42,153.86,90.64,0.33,0.14,18.57,1.57,45.0,53.02,54.86
2020-03-12,Castilla-La Mancha,413,394,17,0,2,0,3,65,5,2044408,1882,1778,92,0,12,0,94.4739638682253,4.888416578108395,0.0,0.6376195536663124,0.0,36.3,6,0.29,200.0,230,26,1557,1880,5,6,2.45,222.43,134.29,1.33,0.71,27.43,3.0,76.16,91.96,92.06
2020-03-12,Catalunya,1105,1084,0,0,4,17,6,125,16,7778362,5268,5040,0,0,59,169,95.67198177676538,0.0,0.0,1.119969627942293,3.208048595292331,36.59,12,0.15,200.0,910,58,4384,5063,12,12,1.54,626.29,361.64,3.0,1.71,64.71,6.43,56.36,65.09,67.73
2020-03-12,Ceuta,1,1,0,0,0,0,0,0,0,83842,6,6,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-50.0,0,0.0,,0,0,5,6,0,0,0.0,0.71,0.43,0.0,0.0,0.0,0.0,5.96,7.16,7.16
2020-03-12,Comunitat Valenciana,365,359,4,0,0,2,0,41,9,5054796,1632,1589,27,2,0,14,97.36519607843137,1.6544117647058822,0.12254901960784313,0.0,0.8578431372549019,33.21,1,0.02,,202,25,1330,1554,0,0,0.0,190.0,111.0,0.0,0.0,17.57,2.57,26.31,30.74,32.29
2020-03-12,España,5950,5891,28,3,6,22,59,1038,104,47431256,30806,30314,197,29,73,193,98.40290852431345,0.6394858144517301,0.09413750568071155,0.23696682464454977,0.6265013309095631,25.47,163,0.34,73.53,5832,530,24491,29609,158,162,3.33,3498.71,2114.93,40.33,22.57,575.14,55.43,51.63,62.43,64.95
2020-03-12,Extremadura,72,72,0,0,0,0,0,2,0,1063575,278,269,9,0,0,0,96.76258992805755,3.237410071942446,0.0,0.0,0.0,22.03,1,0.09,-100.0,27,3,237,270,1,1,0.94,33.86,19.29,0.33,0.14,2.43,0.29,22.28,25.39,26.14
2020-03-12,Galicia,182,182,0,0,0,0,0,11,4,2700269,700,697,1,0,2,0,99.57142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,38.93,0,0.0,,69,12,598,677,0,0,0.0,85.43,48.36,0.0,0.0,5.43,1.14,22.15,25.07,25.92
2020-03-12,Illes Balears,41,39,2,0,0,0,3,6,1,1171003,215,208,7,0,0,0,96.74418604651163,3.255813953488372,0.0,0.0,0.0,-2.38,3,0.26,inf,37,7,165,206,3,3,2.56,23.57,14.71,1.0,0.43,3.14,0.57,14.09,17.59,18.36
2020-03-12,La Rioja,72,72,0,0,0,0,0,15,2,319653,595,589,6,0,0,0,98.99159663865547,1.0084033613445378,0.0,0.0,0.0,4.35,2,0.63,,42,4,415,574,2,2,6.26,59.29,41.0,0.33,0.29,4.57,0.57,129.83,179.57,186.14
2020-03-12,Madrid,2391,2388,1,2,0,0,39,584,51,6778382,13941,13922,3,16,0,0,99.86371135499606,0.021519259737465032,0.11476938526648017,0.0,0.0,20.03,114,1.68,56.0,3278,294,10762,13320,112,114,16.52,1537.43,951.43,29.67,16.0,352.86,31.86,158.77,196.51,205.67
2020-03-12,Melilla,2,2,0,0,0,0,0,1,0,87076,19,19,0,0,0,0,100.0,0.0,0.0,0.0,0.0,-50.0,0,0.0,,5,0,18,19,0,0,0.0,2.57,1.36,0.0,0.0,0.71,0.0,20.67,21.82,21.82
2020-03-12,Murcia,40,40,0,0,0,0,0,2,0,1510951,260,245,15,0,0,0,94.23076923076923,5.769230769230769,0.0,0.0,0.0,-33.33,0,0.0,,30,2,217,252,0,0,0.0,31.0,18.0,0.0,0.0,2.29,0.14,14.36,16.68,17.21
2020-03-12,Navarra,140,140,0,0,0,0,0,20,1,660887,601,600,1,0,0,0,99.83361064891847,0.16638935108153077,0.0,0.0,0.0,28.44,0,0.0,,92,6,510,586,0,0,0.0,72.86,41.86,0.0,0.0,9.0,0.43,77.17,88.67,90.94
2020-03-12,País Vasco,268,265,0,1,0,2,3,53,3,2219777,1560,1542,0,11,0,7,98.84615384615384,0.0,0.7051282051282052,0.0,0.44871794871794873,19.11,14,0.63,-40.0,271,20,1133,1500,13,14,5.86,161.86,107.14,2.67,1.86,27.57,2.0,51.04,67.57,70.28
2020-03-13,Andalucía,455,448,7,0,0,0,2,56,8,8460261,1864,1846,18,0,0,0,99.0343347639485,0.9656652360515021,0.0,0.0,0.0,50.17,2,0.02,inf,338,38,1537,1799,2,2,0.24,219.57,128.5,0.67,0.29,29.43,3.43,18.17,21.26,22.03
2020-03-13,Aragón,116,116,0,0,0,0,0,6,2,1328753,494,493,0,0,0,1,99.79757085020243,0.0,0.0,0.0,0.20242914979757085,46.84,8,0.6,-100.0,79,15,405,477,8,8,6.02,57.86,34.07,1.0,1.14,7.71,1.14,30.48,35.9,37.18
2020-03-13,Asturias,70,70,0,0,0,0,0,6,1,1018706,312,312,0,0,0,0,100.0,0.0,0.0,0.0,0.0,22.81,1,0.1,-100.0,44,4,281,309,1,1,0.98,40.14,22.07,0.33,0.14,3.86,0.29,27.58,30.33,30.63
2020-03-13,Canarias,107,107,0,0,0,0,1,19,5,2174474,499,497,0,0,0,2,99.59919839679358,0.0,0.0,0.0,0.40080160320641284,48.61,1,0.05,inf,86,16,386,472,1,1,0.46,55.14,33.71,0.33,0.14,7.29,1.86,17.75,21.71,22.95
2020-03-13,Cantabria,54,54,0,0,0,0,0,2,0,582796,169,169,0,0,0,0,100.0,0.0,0.0,0.0,0.0,50.0,0,0.0,,3,0,148,159,0,0,0.0,21.14,11.36,0.0,0.0,0.43,0.0,25.39,27.28,29.0
2020-03-13,Castilla y León,451,445,6,0,0,0,2,51,6,2393285,1764,1733,31,0,0,0,98.24263038548753,1.7573696145124718,0.0,0.0,0.0,45.02,3,0.13,100.0,229,22,1477,1712,3,3,1.25,211.0,122.29,1.0,0.43,25.29,2.29,61.71,71.53,73.71
2020-03-13,Castilla-La Mancha,585,546,36,0,3,0,5,75,8,2044408,2467,2324,128,0,15,0,94.20348601540333,5.188488042156465,0.0,0.6080259424402108,0.0,41.65,11,0.54,66.67,305,34,2045,2452,10,11,4.89,292.14,175.14,3.0,1.43,37.0,4.0,100.03,119.94,120.67
2020-03-13,Catalunya,1491,1439,0,0,11,41,12,162,16,7778362,6759,6479,0,0,70,210,95.85737535138334,0.0,0.0,1.035656162154165,3.1069684864624945,34.93,24,0.31,100.0,1072,74,5604,6517,23,24,2.96,800.57,465.5,6.67,3.29,82.71,8.57,72.05,83.78,86.89
2020-03-13,Ceuta,6,6,0,0,0,0,0,0,0,83842,12,12,0,0,0,0,100.0,0.0,0.0,0.0,0.0,500.0,0,0.0,,0,0,11,12,0,0,0.0,1.57,0.86,0.0,0.0,0.0,0.0,13.12,14.31,14.31
2020-03-13,Comunitat Valenciana,454,446,3,0,0,5,2,41,9,5054796,2086,2035,30,2,0,19,97.55512943432406,1.4381591562799616,0.09587727708533078,0.0,0.9108341323106424,24.38,3,0.06,inf,243,34,1716,1986,2,2,0.4,245.14,141.86,0.67,0.29,22.71,3.86,33.95,39.29,41.27
2020-03-13,España,7830,7700,60,4,15,51,79,1124,147,47431256,38636,38014,257,33,88,244,98.3901024950823,0.6651827311315871,0.08541256858888084,0.2277668495703489,0.6315353556268765,31.6,242,0.51,33.9,6956,677,30693,37115,234,241,4.93,4384.71,2651.07,57.33,33.43,698.86,72.57,64.71,78.25,81.46
2020-03-13,Extremadura,83,81,2,0,0,0,0,4,3,1063575,361,350,11,0,0,0,96.95290858725762,3.0470914127423825,0.0,0.0,0.0,15.28,1,0.09,,31,6,309,347,1,1,0.94,44.14,24.79,0.33,0.14,2.86,0.71,29.05,32.63,33.94
2020-03-13,Galicia,247,246,0,0,1,0,0,13,0,2700269,947,943,1,0,3,0,99.57761351636748,0.10559662090813093,0.0,0.3167898627243928,0.0,35.71,0,0.0,,82,12,820,918,0,0,0.0,117.14,65.57,0.0,0.0,6.57,1.0,30.37,34.0,35.07
2020-03-13,Illes Balears,61,61,0,0,0,0,0,9,3,1171003,276,269,7,0,0,0,97.46376811594203,2.536231884057971,0.0,0.0,0.0,48.78,3,0.26,-100.0,46,10,216,263,3,3,2.56,30.86,18.79,1.0,0.43,4.14,0.86,18.45,22.46,23.57
2020-03-13,La Rioja,108,106,2,0,0,0,1,10,1,319653,703,695,8,0,0,0,98.8620199146515,1.1379800853485065,0.0,0.0,0.0,50.0,3,0.94,inf,52,5,478,671,3,3,9.39,68.29,47.93,0.33,0.43,5.71,0.57,149.54,209.92,219.93
2020-03-13,Madrid,2905,2901,0,4,0,0,48,586,76,6778382,16846,16823,3,20,0,0,99.86346907277692,0.017808381811706044,0.11872254541137361,0.0,0.0,21.5,162,2.39,23.08,3864,370,12856,16062,158,162,23.31,1836.57,1147.29,37.33,22.57,413.43,40.29,189.66,236.96,248.53
2020-03-13,Melilla,9,9,0,0,0,0,0,0,0,87076,28,28,0,0,0,0,100.0,0.0,0.0,0.0,0.0,350.0,0,0.0,,5,0,26,28,0,0,0.0,3.71,2.0,0.0,0.0,0.71,0.0,29.86,32.16,32.16
2020-03-13,Murcia,74,70,4,0,0,0,0,6,1,1510951,334,315,19,0,0,0,94.31137724550898,5.688622754491018,0.0,0.0,0.0,85.0,0,0.0,,36,3,281,325,0,0,0.0,40.14,23.21,0.0,0.0,3.0,0.29,18.6,21.51,22.11
2020-03-13,Navarra,138,138,0,0,0,0,0,17,2,660887,739,738,1,0,0,0,99.86468200270636,0.13531799729364005,0.0,0.0,0.0,-1.43,0,0.0,,109,8,629,722,0,0,0.0,89.86,51.57,0.0,0.0,11.43,0.71,95.18,109.25,111.82
2020-03-13,País Vasco,416,411,0,0,0,5,6,61,6,2219777,1976,1953,0,11,0,12,98.83603238866397,0.0,0.5566801619433198,0.0,0.6072874493927125,55.22,20,0.9,100.0,332,26,1468,1884,19,20,8.56,209.71,134.57,4.67,2.71,34.57,2.71,66.13,84.87,89.02
2020-03-14,Andalucía,396,394,1,1,0,0,5,53,5,8460261,2260,2240,19,1,0,0,99.11504424778761,0.8407079646017699,0.04424778761061947,0.0,0.0,-12.97,7,0.08,150.0,391,43,1859,2187,7,7,0.83,265.57,156.21,2.33,1.0,35.0,4.0,21.97,25.85,26.71
2020-03-14,Aragón,107,107,0,0,0,0,1,17,4,1328753,601,600,0,0,0,1,99.83361064891847,0.0,0.0,0.0,0.16638935108153077,-7.76,9,0.68,inf,96,19,490,578,9,9,6.77,70.0,41.29,1.33,1.29,9.43,1.57,36.88,43.5,45.23
2020-03-14,Asturias,81,81,0,0,0,0,0,7,0,1018706,393,393,0,0,0,0,100.0,0.0,0.0,0.0,0.0,15.71,1,0.1,,51,4,350,388,1,1,0.98,50.0,27.71,0.33,0.14,4.86,0.29,34.36,38.09,38.58
