fecha,ccaa,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,deceased,hospitalizated,UCI,Población
2020-03-13,Castilla y León,451,445,6,0,0,0,2,51,6,2393285
2020-03-13,Castilla-La Mancha,585,546,36,0,3,0,5,75,8,2044408
2020-03-13,Catalunya,1482,1433,0,0,8,41,12,162,16,7778362
2020-03-13,Ceuta,6,6,0,0,0,0,0,0,0,83842
2020-03-13,Comunitat Valenciana,452,444,3,0,0,5,2,41,9,5054796
2020-03-13,España,7803,7680,60,0,12,51,79,1124,147,47431256
2020-03-13,Extremadura,83,81,2,0,0,0,0,4,3,1063575
2020-03-13,Galicia,247,246,0,0,1,0,0,13,0,2700269
2020-03-13,Illes Balears,61,61,0,0,0,0,0,9,3,1171003
2020-03-13,La Rioja,108,106,2,0,0,0,1,10,1,319653
2020-03-13,Madrid,2888,2888,0,0,0,0,48,586,76,6778382
2020-03-13,Melilla,9,9,0,0,0,0,0,0,0,87076
2020-03-13,Murcia,74,70,4,0,0,0,0,6,1,1510951
2020-03-13,Navarra,138,138,0,0,0,0,0,17,2,660887
2020-03-13,País Vasco,417,412,0,0,0,5,6,61,6,2219777
2020-03-14,Andalucía,396,394,1,1,0,0,5,53,5,8460261
2020-03-14,Aragón,107,107,0,0,0,0,1,17,4,1328753
2020-03-14,Asturias,81,81,0,0,0,0,0,7,0,1018706
2020-03-14,Canarias,96,95,0,0,0,1,0,8,2,2174474
2020-03-14,Cantabria,59,59,0,0,0,0,0,2,0,582796
2020-03-14,Castilla y León,474,467,6,0,1,0,5,52,8,2393285
2020-03-14,Castilla-La Mancha,548,531,15,0,2,0,9,96,4,2044408
2020-03-14,Catalunya,1468,1430,0,0,7,31,13,193,23,7778362
2020-03-14,Ceuta,3,3,0,0,0,0,0,0,0,83842
2020-03-14,Comunitat Valenciana,463,453,3,0,0,7,7,50,8,5054796
2020-03-14,España,7464,7372,31,5,12,44,108,1223,127,47431256
2020-03-14,Extremadura,71,71,0,0,0,0,0,7,0,1063575
2020-03-14,Galicia,244,242,0,0,2,0,1,13,1,2700269
2020-03-14,Illes Balears,69,68,1,0,0,0,0,12,1,1171003
2020-03-14,La Rioja,137,136,1,0,0,0,0,13,4,319653
2020-03-14,Madrid,2617,2617,0,0,0,0,64,636,66,6778382
2020-03-14,Melilla,3,3,0,0,0,0,0,0,0,87076
2020-03-14,Murcia,84,80,4,0,0,0,0,6,0,1510951
2020-03-14,Navarra,121,121,0,0,0,0,1,16,0,660887
2020-03-14,País Vasco,423,414,0,4,0,5,2,42,1,2219777
2020-03-15,Andalucía,415,411,4,0,0,0,4,64,6,8460261
2020-03-15,Aragón,126,126,0,0,0,0,1,20,6,1328753
2020-03-15,Asturias,89,89,0,0,0,0,0,5,0,1018706
2020-03-15,Canarias,99,97,0,0,0,2,1,11,4,2174474
2020-03-15,Cantabria,68,68,0,0,0,0,0,2,0,582796
2020-03-15,Castilla y León,481,471,10,0,0,0,4,66,8,2393285
2020-03-15,Castilla-La Mancha,751,694,52,0,5,0,13,127,12,2044408
2020-03-15,Catalunya,1490,1439,0,0,15,36,7,177,24,7778362
2020-03-15,Ceuta,1,1,0,0,0,0,0,0,0,83842
2020-03-15,Comunitat Valenciana,480,467,6,0,0,7,4,61,9,5054796
2020-03-15,España,7933,7785,77,2,21,48,131,1353,160,47431256
2020-03-15,Extremadura,62,62,0,0,0,0,1,7,0,1063575
2020-03-15,Galicia,273,273,0,0,0,0,1,14,3,2700269
2020-03-15,Illes Balears,83,83,0,0,0,0,0,6,3,1171003
2020-03-15,La Rioja,111,110,1,0,0,0,1,13,5,319653
2020-03-15,Madrid,2731,2730,0,1,0,0,79,700,66,6778382
2020-03-15,Melilla,3,3,0,0,0,0,0,0,0,87076
2020-03-15,Murcia,75,71,3,0,1,0,0,5,3,1510951
2020-03-15,Navarra,167,166,1,0,0,0,1,32,4,660887
2020-03-15,País Vasco,428,424,0,1,0,3,14,43,7,2219777
2020-03-16,Andalucía,546,543,3,0,0,0,5,92,18,8460261
2020-03-16,Aragón,163,163,0,0,0,0,4,25,6,1328753
2020-03-16,Asturias,105,105,0,0,0,0,0,11,3,1018706
2020-03-16,Canarias,131,130,0,0,0,1,1,19,2,2174474
2020-03-16,Cantabria,71,71,0,0,0,0,0,0,0,582796
2020-03-16,Castilla y León,686,680,5,0,1,0,11,88,13,2393285
2020-03-16,Castilla-La Mancha,758,719,38,0,1,0,17,164,15,2044408
2020-03-16,Catalunya,1848,1768,0,0,10,70,19,340,42,7778362
2020-03-16,Ceuta,5,5,0,0,0,0,0,0,0,83842
2020-03-16,Comunitat Valenciana,592,578,11,0,0,3,5,81,12,5054796
2020-03-16,España,9473,9317,65,3,12,76,183,2082,211,47431256
2020-03-16,Extremadura,96,93,3,0,0,0,2,16,2,1063575
2020-03-16,Galicia,383,383,0,0,0,0,1,20,3,2700269
2020-03-16,Illes Balears,85,84,1,0,0,0,0,17,2,1171003
2020-03-16,La Rioja,156,154,2,0,0,0,2,19,2,319653
2020-03-16,Madrid,3005,3004,0,1,0,0,110,1071,83,6778382
2020-03-16,Melilla,4,3,0,1,0,0,0,0,0,87076
2020-03-16,Murcia,100,98,2,0,0,0,0,10,1,1510951
2020-03-16,Navarra,156,156,0,0,0,0,1,32,2,660887
2020-03-16,País Vasco,583,580,0,1,0,2,5,77,5,2219777
2020-03-17,Andalucía,547,542,5,0,0,0,8,103,16,8460261
2020-03-17,Aragón,157,156,0,0,1,0,0,20,7,1328753
2020-03-17,Asturias,80,80,0,0,0,0,0,20,3,1018706
2020-03-17,Canarias,101,100,0,0,0,1,1,17,6,2174474
2020-03-17,Cantabria,76,76,0,0,0,0,1,1,0,582796
2020-03-17,Castilla y León,665,653,11,0,1,0,7,103,10,2393285
2020-03-17,Castilla-La Mancha,689,639,47,0,2,1,24,168,13,2044408
2020-03-17,Catalunya,1647,1603,0,0,12,32,23,385,48,7778362
2020-03-17,Ceuta,4,4,0,0,0,0,0,0,0,83842
2020-03-17,Comunitat Valenciana,516,507,2,0,0,7,2,94,17,5054796
2020-03-17,España,8834,8701,71,1,17,44,191,2391,249,47431256
2020-03-17,Extremadura,96,94,2,0,0,0,2,16,2,1063575
2020-03-17,Galicia,328,327,0,0,1,0,2,42,5,2700269
2020-03-17,Illes Balears,79,79,0,0,0,0,1,14,3,1171003
2020-03-17,La Rioja,120,118,2,0,0,0,0,17,0,319653
2020-03-17,Madrid,2951,2951,0,0,0,0,108,1218,111,6778382
2020-03-17,Melilla,3,3,0,0,0,0,0,0,0,87076
2020-03-17,Murcia,79,78,1,0,0,0,0,10,1,1510951
2020-03-17,Navarra,171,170,1,0,0,0,1,52,1,660887
2020-03-17,País Vasco,525,521,0,1,0,3,11,111,6,2219777
2020-03-18,Andalucía,502,496,6,0,0,0,5,126,16,8460261
2020-03-18,Aragón,165,165,0,0,0,0,3,31,7,1328753
2020-03-18,Asturias,91,91,0,0,0,0,0,24,2,1018706
2020-03-18,Canarias,116,116,0,0,0,0,0,24,6,2174474
2020-03-18,Cantabria,89,89,0,0,0,0,0,3,2,582796
2020-03-18,Castilla y León,743,736,7,0,0,0,13,145,15,2393285
2020-03-18,Castilla-La Mancha,714,660,52,0,1,1,28,185,15,2044408
2020-03-18,Catalunya,1827,1781,0,0,5,41,41,469,64,7778362
2020-03-18,Ceuta,4,4,0,0,0,0,0,0,0,83842
2020-03-18,Comunitat Valenciana,499,481,10,0,0,8,14,135,20,5054796
2020-03-18,España,8965,8819,85,2,6,53,245,3046,302,47431256
2020-03-18,Extremadura,108,106,2,0,0,0,2,25,3,1063575
2020-03-18,Galicia,310,309,1,0,0,0,0,52,6,2700269
2020-03-18,Illes Balears,81,79,1,0,0,1,0,23,5,1171003
2020-03-18,La Rioja,142,142,0,0,0,0,0,25,0,319653
2020-03-18,Madrid,2748,2748,0,0,0,0,117,1538,124,6778382
2020-03-18,Melilla,6,6,0,0,0,0,0,0,0,87076
2020-03-18,Murcia,93,89,4,0,0,0,0,16,5,1510951
2020-03-18,Navarra,178,176,2,0,0,0,3,71,3,660887
2020-03-18,País Vasco,549,545,0,2,0,2,19,154,9,2219777
2020-03-19,Andalucía,534,529,4,1,0,0,15,172,22,8460261
2020-03-19,Aragón,166,166,0,0,0,0,6,45,10,1328753
2020-03-19,Asturias,101,101,0,0,0,0,2,29,3,1018706
2020-03-19,Canarias,75,75,0,0,0,0,3,32,4,2174474
2020-03-19,Cantabria,178,178,0,0,0,0,0,2,1,582796
2020-03-19,Castilla y León,806,800,6,0,0,0,19,208,14,2393285
2020-03-19,Castilla-La Mancha,694,636,56,0,2,0,29,219,14,2044408
2020-03-19,Catalunya,1713,1655,0,0,7,51,53,539,78,7778362
2020-03-19,Ceuta,3,3,0,0,0,0,0,0,0,83842
2020-03-19,Comunitat Valenciana,469,457,9,0,0,3,9,158,21,5054796
2020-03-19,España,8658,8506,82,3,10,57,320,3299,327,47431256
2020-03-19,Extremadura,107,104,3,0,0,0,3,33,3,1063575
2020-03-19,Galicia,290,289,0,0,1,0,1,57,10,2700269
2020-03-19,Illes Balears,103,102,1,0,0,0,1,24,5,1171003
2020-03-19,La Rioja,169,169,0,0,0,0,4,32,3,319653
2020-03-19,Madrid,2555,2553,1,1,0,0,157,1543,120,6778382
2020-03-19,Melilla,5,5,0,0,0,0,0,1,0,87076
2020-03-19,Murcia,81,80,1,0,0,0,0,18,2,1510951
2020-03-19,Navarra,154,153,1,0,0,0,2,50,2,660887
2020-03-19,País Vasco,455,451,0,1,0,3,16,137,15,2219777
2020-03-20,Andalucía,762,756,6,0,0,0,14,196,20,8460261
2020-03-20,Aragón,240,240,0,0,0,0,5,59,10,1328753
2020-03-20,Asturias,83,83,0,0,0,0,3,29,5,1018706
2020-03-20,Canarias,121,120,0,0,0,1,3,24,8,2174474
2020-03-20,Cantabria,143,143,0,0,0,0,2,2,1,582796
2020-03-20,Castilla y León,847,830,17,0,0,0,20,191,24,2393285
2020-03-20,Castilla-La Mancha,847,767,76,0,4,0,42,304,23,2044408
2020-03-20,Catalunya,2063,1994,0,0,13,56,72,630,59,7778362
2020-03-20,Ceuta,6,6,0,0,0,0,0,0,0,83842
2020-03-20,Comunitat Valenciana,527,511,12,0,0,4,19,219,29,5054796
2020-03-20,España,10658,10451,122,0,19,66,433,3860,328,47431256
2020-03-20,Extremadura,140,139,1,0,0,0,3,41,1,1063575
2020-03-20,Galicia,465,462,1,0,2,0,5,76,5,2700269
2020-03-20,Illes Balears,97,95,2,0,0,0,1,37,7,1171003
2020-03-20,La Rioja,190,190,0,0,0,0,12,34,4,319653
2020-03-20,Madrid,3212,3210,2,0,0,0,210,1690,119,6778382
2020-03-20,Melilla,4,4,0,0,0,0,0,6,1,87076
2020-03-20,Murcia,92,88,4,0,0,0,1,34,1,1510951
2020-03-20,Navarra,231,230,1,0,0,0,5,86,3,660887
2020-03-20,País Vasco,588,583,0,0,0,5,16,202,8,2219777
2020-03-21,Andalucía,523,519,4,0,0,0,18,232,29,8460261
2020-03-21,Aragón,177,177,0,0,0,0,4,78,8,1328753
2020-03-21,Asturias,68,68,0,0,0,0,5,33,4,1018706
2020-03-21,Canarias,75,75,0,0,0,0,0,39,2,2174474
2020-03-21,Cantabria,99,99,0,0,0,0,3,9,6,582796
2020-03-21,Castilla y León,705,695,10,0,0,0,38,200,26,2393285
2020-03-21,Castilla-La Mancha,562,519,43,0,0,0,50,281,15,2044408
2020-03-21,Catalunya,1539,1504,0,0,7,28,79,561,52,7778362
2020-03-21,Ceuta,6,6,0,0,0,0,0,0,0,83842
2020-03-21,Comunitat Valenciana,423,412,7,0,0,4,21,233,31,5054796
2020-03-21,España,7426,7304,74,3,10,35,503,3448,335,47431256
2020-03-21,Extremadura,115,111,4,0,0,0,4,45,5,1063575
2020-03-21,Galicia,267,264,0,0,3,0,5,88,10,2700269
2020-03-21,Illes Balears,62,61,1,0,0,0,5,32,8,1171003
2020-03-21,La Rioja,134,134,0,0,0,0,9,25,5,319653
2020-03-21,Madrid,2017,2014,2,1,0,0,237,1303,108,6778382
2020-03-21,Melilla,3,3,0,0,0,0,0,2,0,87076
2020-03-21,Murcia,70,67,3,0,0,0,0,14,6,1510951
2020-03-21,Navarra,152,152,0,0,0,0,4,70,8,660887
2020-03-21,País Vasco,429,424,0,2,0,3,21,203,12,2219777
2020-03-22,Andalucía,492,483,9,0,0,0,28,215,37,8460261
2020-03-22,Aragón,165,165,0,0,0,0,11,60,9,1328753
2020-03-22,Asturias,76,76,0,0,0,0,10,30,3,1018706
2020-03-22,Canarias,74,73,0,1,0,0,4,34,9,2174474
2020-03-22,Cantabria,84,84,0,0,0,0,2,6,2,582796
2020-03-22,Castilla y León,650,636,14,0,0,0,37,214,12,2393285
2020-03-22,Castilla-La Mancha,586,522,64,0,0,0,52,340,23,2044408
2020-03-22,Catalunya,1407,1364,0,0,2,41,97,502,62,7778362
2020-03-22,Ceuta,7,7,0,0,0,0,0,0,0,83842
2020-03-22,Comunitat Valenciana,375,364,6,0,0,5,29,227,37,5054796
2020-03-22,España,6775,6620,98,5,3,49,550,3287,372,47431256
2020-03-22,Extremadura,117,115,2,0,0,0,6,48,5,1063575
2020-03-22,Galicia,242,241,0,0,1,0,4,81,10,2700269
2020-03-22,Illes Balears,90,90,0,0,0,0,3,27,12,1171003
2020-03-22,La Rioja,108,108,0,0,0,0,0,18,4,319653
2020-03-22,Madrid,1699,1697,2,0,0,0,235,1237,112,6778382
2020-03-22,Melilla,5,5,0,0,0,0,0,0,0,87076
2020-03-22,Murcia,65,65,0,0,0,0,2,27,7,1510951
2020-03-22,Navarra,142,141,1,0,0,0,9,55,13,660887
2020-03-22,País Vasco,391,384,0,4,0,3,21,166,15,2219777
2020-03-23,Andalucía,536,535,1,0,0,0,30,367,29,8460261
2020-03-23,Aragón,265,264,0,0,1,0,11,86,13,1328753
2020-03-23,Asturias,70,70,0,0,0,0,4,36,5,1018706
2020-03-23,Canarias,99,99,0,0,0,0,4,33,7,2174474
2020-03-23,Cantabria,88,88,0,0,0,0,4,6,1,582796
2020-03-23,Castilla y León,687,667,20,0,0,0,57,283,25,2393285
2020-03-23,Castilla-La Mancha,667,593,74,0,0,0,87,436,26,2044408
2020-03-23,Catalunya,1647,1592,0,0,14,41,135,741,81,7778362
2020-03-23,Ceuta,3,3,0,0,0,0,0,0,0,83842
2020-03-23,Comunitat Valenciana,441,431,8,0,0,2,25,330,54,5054796
2020-03-23,España,8264,8082,115,3,16,48,685,4869,437,47431256
2020-03-23,Extremadura,210,207,3,0,0,0,10,64,8,1063575
2020-03-23,Galicia,375,373,1,0,1,0,4,106,14,2700269
2020-03-23,Illes Balears,81,79,2,0,0,0,3,47,9,1171003
2020-03-23,La Rioja,158,156,1,0,0,1,9,27,3,319653
2020-03-23,Madrid,2194,2193,1,0,0,0,276,1930,135,6778382
2020-03-23,Melilla,5,5,0,0,0,0,0,1,1,87076
2020-03-23,Murcia,103,102,1,0,0,0,0,32,3,1510951
2020-03-23,Navarra,164,161,3,0,0,0,9,96,9,660887
2020-03-23,País Vasco,471,464,0,3,0,4,17,248,14,2219777
2020-03-24,Andalucía,476,467,9,0,0,0,36,350,41,8460261
2020-03-24,Aragón,192,192,0,0,0,0,10,139,26,1328753
2020-03-24,Asturias,58,58,0,0,0,0,3,36,9,1018706
2020-03-24,Canarias,54,53,0,0,0,1,5,52,11,2174474
2020-03-24,Cantabria,58,58,0,0,0,0,5,15,3,582796
2020-03-24,Castilla y León,579,556,22,0,1,0,58,361,41,2393285
2020-03-24,Castilla-La Mancha,542,471,71,0,0,0,83,462,34,2044408
2020-03-24,Catalunya,1494,1439,0,0,8,47,132,875,87,7778362
2020-03-24,Ceuta,7,7,0,0,0,0,0,1,0,83842
2020-03-24,Comunitat Valenciana,322,307,10,0,0,5,31,365,45,5054796
2020-03-24,España,7124,6932,117,5,11,59,723,5239,497,47431256
2020-03-24,Extremadura,138,137,1,0,0,0,16,62,6,1063575
2020-03-24,Galicia,287,285,0,0,2,0,7,142,22,2700269
2020-03-24,Illes Balears,65,65,0,0,0,0,5,48,9,1171003
2020-03-24,La Rioja,119,119,0,0,0,0,6,37,6,319653
2020-03-24,Madrid,2083,2082,1,0,0,0,287,1853,125,6778382
2020-03-24,Melilla,1,1,0,0,0,0,0,2,0,87076
2020-03-24,Murcia,62,61,1,0,0,0,4,23,9,1510951
2020-03-24,Navarra,200,198,2,0,0,0,10,91,9,660887
2020-03-24,País Vasco,387,376,0,5,0,6,25,325,14,2219777
2020-03-25,Andalucía,497,491,6,0,0,0,33,347,39,8460261
2020-03-25,Aragón,185,185,0,0,0,0,24,135,16,1328753
2020-03-25,Asturias,57,57,0,0,0,0,0,43,10,1018706
2020-03-25,Canarias,57,57,0,0,0,0,6,51,12,2174474
2020-03-25,Cantabria,57,57,0,0,0,0,2,6,1,582796
2020-03-25,Castilla y León,612,597,15,0,0,0,63,391,20,2393285
2020-03-25,Castilla-La Mancha,537,444,90,0,3,0,106,449,30,2044408
2020-03-25,Catalunya,1438,1400,0,0,6,32,174,774,80,7778362
2020-03-25,Ceuta,7,7,0,0,0,0,0,1,2,83842
2020-03-25,Comunitat Valenciana,387,364,11,0,0,12,33,325,46,5054796
2020-03-25,España,6949,6749,136,2,11,51,819,5143,457,47431256
2020-03-25,Extremadura,126,122,4,0,0,0,11,58,7,1063575
2020-03-25,Galicia,286,282,2,0,2,0,7,139,8,2700269
2020-03-25,Illes Balears,82,80,2,0,0,0,3,52,11,1171003
2020-03-25,La Rioja,130,130,0,0,0,0,13,47,4,319653
2020-03-25,Madrid,1835,1833,1,1,0,0,293,1830,121,6778382
2020-03-25,Melilla,3,3,0,0,0,0,1,1,0,87076
2020-03-25,Murcia,69,69,0,0,0,0,3,46,12,1510951
2020-03-25,Navarra,187,182,5,0,0,0,12,133,11,660887
2020-03-25,País Vasco,397,389,0,1,0,7,35,315,27,2219777
2020-03-26,Andalucía,440,433,6,0,1,0,46,377,60,8460261
2020-03-26,Aragón,166,166,0,0,0,0,19,143,18,1328753
2020-03-26,Asturias,77,77,0,0,0,0,10,45,9,1018706
2020-03-26,Canarias,63,62,0,0,0,1,9,53,10,2174474
2020-03-26,Cantabria,39,39,0,0,0,0,6,11,6,582796
2020-03-26,Castilla y León,499,482,17,0,0,0,73,377,23,2393285
2020-03-26,Castilla-La Mancha,548,478,68,0,1,1,113,410,28,2044408
2020-03-26,Catalunya,1498,1466,0,0,2,30,168,785,56,7778362
2020-03-26,Ceuta,4,4,0,0,0,0,0,0,0,83842
2020-03-26,Comunitat Valenciana,284,272,10,0,0,2,37,322,44,5054796
2020-03-26,España,6355,6198,114,2,5,36,868,4961,429,47431256
2020-03-26,Extremadura,125,121,4,0,0,0,15,65,8,1063575
2020-03-26,Galicia,290,289,0,0,1,0,9,127,14,2700269
2020-03-26,Illes Balears,70,68,2,0,0,0,4,56,9,1171003
2020-03-26,La Rioja,118,116,2,0,0,0,9,54,2,319653
2020-03-26,Madrid,1617,1616,1,0,0,0,298,1686,101,6778382
2020-03-26,Melilla,5,5,0,0,0,0,0,6,0,87076
2020-03-26,Murcia,36,36,0,0,0,0,9,34,9,1510951
2020-03-26,Navarra,121,117,4,0,0,0,17,112,8,660887
2020-03-26,País Vasco,355,351,0,2,0,2,26,298,24,2219777
2020-03-27,Andalucía,402,392,10,0,0,0,48,359,38,8460261
2020-03-27,Aragón,212,212,0,0,0,0,10,136,18,1328753
2020-03-27,Asturias,69,69,0,0,0,0,5,65,2,1018706
2020-03-27,Canarias,66,66,0,0,0,0,10,38,9,2174474
2020-03-27,Cantabria,74,74,0,0,0,0,3,11,3,582796
2020-03-27,Castilla y León,466,456,10,0,0,0,63,357,24,2393285
2020-03-27,Castilla-La Mancha,423,338,82,0,3,0,93,410,24,2044408
2020-03-27,Catalunya,1387,1341,0,0,7,39,194,844,48,7778362
2020-03-27,Ceuta,1,1,0,0,0,0,1,0,0,83842
2020-03-27,Comunitat Valenciana,307,294,2,1,0,10,49,335,36,5054796
2020-03-27,España,6062,5884,112,1,13,52,903,4739,362,47431256
2020-03-27,Extremadura,91,91,0,0,0,0,21,50,1,1063575
2020-03-27,Galicia,295,291,1,0,3,0,11,140,18,2700269
2020-03-27,Illes Balears,38,37,1,0,0,0,5,69,9,1171003
2020-03-27,La Rioja,131,129,2,0,0,0,6,52,3,319653
2020-03-27,Madrid,1548,1547,1,0,0,0,334,1471,100,6778382
2020-03-27,Melilla,5,5,0,0,0,0,0,1,0,87076
2020-03-27,Murcia,39,37,2,0,0,0,6,31,6,1510951
2020-03-27,Navarra,116,115,1,0,0,0,12,107,5,660887
2020-03-27,País Vasco,392,389,0,0,0,3,32,263,18,2219777
2020-03-28,Andalucía,297,292,5,0,0,0,28,241,41,8460261
2020-03-28,Aragón,147,147,0,0,0,0,15,103,15,1328753
2020-03-28,Asturias,53,53,0,0,0,0,3,37,5,1018706
2020-03-28,Canarias,38,37,0,0,0,1,5,73,7,2174474
2020-03-28,Cantabria,68,68,0,0,0,0,3,10,4,582796
2020-03-28,Castilla y León,471,461,10,0,0,0,63,280,32,2393285
2020-03-28,Castilla-La Mancha,391,324,66,0,1,0,105,293,22,2044408
2020-03-28,Catalunya,1413,1377,0,0,6,30,184,619,42,7778362
2020-03-28,Ceuta,4,4,0,0,0,0,0,1,0,83842
2020-03-28,Comunitat Valenciana,227,219,2,0,0,6,46,219,41,5054796
2020-03-28,España,5362,5220,92,4,8,38,838,3350,328,47431256
2020-03-28,Extremadura,75,72,3,0,0,0,17,38,2,1063575
2020-03-28,Galicia,338,337,0,0,1,0,19,109,16,2700269
2020-03-28,Illes Balears,35,32,3,0,0,0,6,44,3,1171003
2020-03-28,La Rioja,103,103,0,0,0,0,5,37,2,319653
2020-03-28,Madrid,1273,1273,0,0,0,0,275,911,72,6778382
2020-03-28,Melilla,3,3,0,0,0,0,0,5,0,87076
2020-03-28,Murcia,31,29,2,0,0,0,6,35,2,1510951
2020-03-28,Navarra,109,108,1,0,0,0,22,85,7,660887
2020-03-28,País Vasco,286,281,0,4,0,1,36,210,15,2219777
2020-03-29,Andalucía,325,318,7,0,0,0,40,193,30,8460261
2020-03-29,Aragón,136,136,0,0,0,0,19,65,7,1328753
2020-03-29,Asturias,42,42,0,0,0,0,12,34,4,1018706
2020-03-29,Canarias,38,38,0,0,0,0,5,27,10,2174474
2020-03-29,Cantabria,39,39,0,0,0,0,3,13,2,582796
2020-03-29,Castilla y León,393,388,5,0,0,0,88,224,19,2393285
2020-03-29,Castilla-La Mancha,376,322,54,0,0,0,69,279,17,2044408
2020-03-29,Catalunya,1061,1024,0,0,5,32,187,506,48,7778362
2020-03-29,Ceuta,7,7,0,0,0,0,0,2,0,83842
2020-03-29,Comunitat Valenciana,197,183,8,0,0,6,36,183,26,5054796
2020-03-29,España,4246,4117,81,2,5,41,805,2622,273,47431256
2020-03-29,Extremadura,51,51,0,0,0,0,16,39,5,1063575
2020-03-29,Galicia,199,199,0,0,0,0,11,125,15,2700269
2020-03-29,Illes Balears,37,36,1,0,0,0,6,37,5,1171003
2020-03-29,La Rioja,90,88,2,0,0,0,7,28,1,319653
2020-03-29,Madrid,901,899,2,0,0,0,245,674,64,6778382
2020-03-29,Melilla,5,5,0,0,0,0,0,0,1,87076
2020-03-29,Murcia,25,23,2,0,0,0,9,28,3,1510951
2020-03-29,Navarra,79,79,0,0,0,0,13,43,3,660887
2020-03-29,País Vasco,245,240,0,2,0,3,39,122,13,2219777
2020-03-30,Andalucía,308,300,8,0,0,0,53,255,41,8460261
2020-03-30,Aragón,129,129,0,0,0,0,31,105,7,1328753
2020-03-30,Asturias,44,44,0,0,0,0,7,31,7,1018706
2020-03-30,Canarias,57,56,0,0,0,1,4,36,12,2174474
2020-03-30,Cantabria,28,28,0,0,0,0,15,5,2,582796
2020-03-30,Castilla y León,443,426,17,0,0,0,81,271,20,2393285
2020-03-30,Castilla-La Mancha,458,381,75,0,2,0,90,414,27,2044408
2020-03-30,Catalunya,1253,1200,0,0,12,41,212,715,56,7778362
2020-03-30,Ceuta,3,3,0,0,0,0,0,3,1,83842
2020-03-30,Comunitat Valenciana,234,223,6,0,0,5,54,258,34,5054796
2020-03-30,España,5150,4963,120,3,15,49,910,3880,334,47431256
2020-03-30,Extremadura,69,64,5,0,0,0,23,56,9,1063575
2020-03-30,Galicia,250,249,0,0,1,0,27,106,15,2700269
2020-03-30,Illes Balears,63,61,2,0,0,0,7,54,8,1171003
2020-03-30,La Rioja,114,114,0,0,0,0,10,22,2,319653
2020-03-30,Madrid,1141,1139,1,1,0,0,237,1234,76,6778382
2020-03-30,Melilla,3,3,0,0,0,0,0,0,0,87076
2020-03-30,Murcia,30,26,4,0,0,0,3,37,3,1510951
2020-03-30,Navarra,213,211,2,0,0,0,15,76,4,660887
2020-03-30,País Vasco,310,306,0,2,0,2,41,202,10,2219777
2020-03-31,Andalucía,249,244,5,0,0,0,47,217,23,8460261
2020-03-31,Aragón,115,115,0,0,0,0,27,84,13,1328753
2020-03-31,Asturias,42,42,0,0,0,0,9,43,8,1018706
2020-03-31,Canarias,22,22,0,0,0,0,7,27,6,2174474
2020-03-31,Cantabria,33,33,0,0,0,0,11,6,0,582796
2020-03-31,Castilla y León,371,360,11,0,0,0,76,254,18,2393285
2020-03-31,Castilla-La Mancha,299,231,66,0,2,0,92,323,18,2044408
2020-03-31,Catalunya,1225,1193,0,0,3,29,196,655,55,7778362
2020-03-31,Ceuta,1,1,0,0,0,0,0,0,0,83842
2020-03-31,Comunitat Valenciana,163,153,6,0,0,4,58,174,26,5054796
2020-03-31,España,4419,4267,99,9,5,39,893,3275,292,47431256
2020-03-31,Extremadura,41,38,3,0,0,0,17,48,4,1063575
2020-03-31,Galicia,159,157,2,0,0,0,20,108,13,2700269
2020-03-31,Illes Balears,47,45,2,0,0,0,8,35,6,1171003
2020-03-31,La Rioja,107,106,1,0,0,0,13,41,4,319653
2020-03-31,Madrid,1129,1127,1,1,0,0,249,956,73,6778382
2020-03-31,Melilla,3,3,0,0,0,0,0,4,0,87076
2020-03-31,Murcia,23,23,0,0,0,0,6,16,3,1510951
2020-03-31,Navarra,127,125,2,0,0,0,15,67,5,660887
2020-03-31,País Vasco,263,249,0,8,0,6,42,217,17,2219777
2020-04-01,Andalucía,333,325,8,0,0,0,43,211,20,8460261
2020-04-01,Aragón,156,156,0,0,0,0,29,91,11,1328753
2020-04-01,Asturias,29,29,0,0,0,0,1,16,4,1018706
2020-04-01,Canarias,58,57,0,0,0,1,7,23,7,2174474
2020-04-01,Cantabria,72,72,0,0,0,0,4,6,1,582796
2020-04-01,Castilla y León,475,451,24,0,0,0,94,245,13,2393285
2020-04-01,Castilla-La Mancha,347,250,96,0,1,0,91,329,13,2044408
2020-04-01,Catalunya,1377,1339,0,0,8,30,199,555,47,7778362
2020-04-01,Ceuta,2,2,0,0,0,0,0,1,1,83842
2020-04-01,Comunitat Valenciana,214,202,10,0,0,2,47,169,17,5054796
2020-04-01,España,5490,5283,155,2,12,38,891,3159,267,47431256
2020-04-01,Extremadura,96,90,6,0,0,0,19,36,5,1063575
2020-04-01,Galicia,246,242,1,0,3,0,22,86,9,2700269
2020-04-01,Illes Balears,83,81,2,0,0,0,7,52,7,1171003
2020-04-01,La Rioja,109,107,1,0,0,1,6,33,4,319653
2020-04-01,Madrid,1392,1391,1,0,0,0,264,1006,87,6778382
2020-04-01,Melilla,5,5,0,0,0,0,0,0,0,87076
2020-04-01,Murcia,23,19,4,0,0,0,4,21,4,1510951
2020-04-01,Navarra,197,195,2,0,0,0,11,77,6,660887
2020-04-01,País Vasco,276,270,0,2,0,4,43,202,11,2219777
